"","X.2","X.1","X","Depth","Location","Status","Site","Sample","PeriodLength","mean.relief","sd.relief","rock","macroalgae","hard.corals","sand","reef","Metric","response"
"130",130,130,130,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.4",2.7277,1.86407766990291,1.01022753881626,0.135922330097087,0,0.524271844660194,0.330097087378641,0.660194174757281,"Species.Richness",11
"131",131,131,131,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.5",2.438,1.52991452991453,1.03867164481146,0.0256410256410256,0,0.495726495726496,0.47008547008547,0.521367521367521,"Species.Richness",14
"132",132,132,132,1.5,"Tetaiuo","No-take","TeIL4","TeIL4.6",2.0298,1.1078431372549,1.03318083054991,0.00980392156862745,0,0.284313725490196,0.705882352941177,0.294117647058824,"Species.Richness",11
"133",133,133,133,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.1",2.3069,1.53125,1.04946555577394,0.390625,0,0.3125,0.296875,0.703125,"Species.Richness",17
"134",134,134,134,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.2",2.2089,1.21374045801527,1.022874032306,0.381679389312977,0.00763358778625954,0.206106870229008,0.404580152671756,0.595419847328244,"Species.Richness",15
"135",135,135,135,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.3",2.0008,1.2436974789916,0.769838047624214,0.478991596638655,0,0.100840336134454,0.420168067226891,0.579831932773109,"Species.Richness",12
"136",136,136,136,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.4",2.1731,1.28472222222222,0.850036563956023,0.458333333333333,0,0.208333333333333,0.333333333333333,0.666666666666667,"Species.Richness",22
"137",137,137,137,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.5",1.8611,1.28888888888889,1.03568181210273,0.377777777777778,0,0.259259259259259,0.362962962962963,0.637037037037037,"Species.Richness",19
"138",138,138,138,1.4,"Tetaiuo","Fished","TeOL2S","TeOL2S.6",2.0094,0.936170212765957,0.979888958413487,0.219858156028369,0,0.290780141843972,0.48936170212766,0.51063829787234,"Species.Richness",18
"139",139,139,139,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.1",2.5114,0.603603603603604,1.05554190545365,0.162162162162162,0,0.0720720720720721,0.765765765765766,0.234234234234234,"Species.Richness",12
"140",140,140,140,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.2",1.8531,0.558333333333333,1.09847742856393,0.0916666666666667,0,0.0916666666666667,0.816666666666667,0.183333333333333,"Species.Richness",9
"141",141,141,141,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.3",2.2406,0.6484375,1.194408519979,0.15625,0,0.078125,0.765625,0.234375,"Species.Richness",7
"142",142,142,142,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.4",2.1944,0.678260869565217,1.17389609276685,0.121739130434783,0,0.139130434782609,0.739130434782609,0.260869565217391,"Species.Richness",7
"143",143,143,143,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.5",2.2572,0.240384615384615,0.660908352674409,0.0865384615384615,0,0.0480769230769231,0.865384615384615,0.134615384615385,"Species.Richness",7
"144",144,144,144,0.8,"Tetaiuo","Fished","TeOL3N","TeOL3N.6",2.2375,0.712962962962963,1.1685195196377,0.212962962962963,0,0.0925925925925926,0.694444444444444,0.305555555555556,"Species.Richness",8
"145",145,145,145,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.1",2.7944,1.14130434782609,1.28029462388035,0.184782608695652,0,0.304347826086957,0.510869565217391,0.489130434782609,"Species.Richness",14
"146",146,146,146,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.2",2.4386,1,1.17473401244707,0.217821782178218,0,0.227722772277228,0.554455445544555,0.445544554455446,"Species.Richness",9
"147",147,147,147,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.3",2.3047,1.48305084745763,1.29913219455562,0.364406779661017,0,0.288135593220339,0.347457627118644,0.652542372881356,"Species.Richness",12
"148",148,148,148,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.4",2.4933,1.34188034188034,1.35291762092404,0.196581196581197,0,0.341880341880342,0.461538461538462,0.538461538461538,"Species.Richness",16
"149",149,149,149,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.5",1.9042,0.794117647058823,1.18018487638919,0.117647058823529,0,0.215686274509804,0.666666666666667,0.333333333333333,"Species.Richness",9
"150",150,150,150,1.4,"Tetaiuo","Fished","TeOL4N","TeOL4N.6",2.5161,1.13559322033898,1.26027574134677,0.26271186440678,0.00847457627118644,0.254237288135593,0.474576271186441,0.525423728813559,"Species.Richness",9
"151",151,151,151,0.9,"Tiahura","No-take","TiIL2","TiIL2.1",2.5512,1.02586206896552,0.973217048909366,0.0517241379310345,0.0603448275862069,0.293103448275862,0.594827586206897,0.405172413793103,"Species.Richness",11
"152",152,152,152,0.9,"Tiahura","No-take","TiIL2","TiIL2.2",3.0936,1.15441176470588,1.06721289118893,0.117647058823529,0.0882352941176471,0.205882352941176,0.588235294117647,0.411764705882353,"Species.Richness",14
"153",153,153,153,0.9,"Tiahura","No-take","TiIL2","TiIL2.3",2.7483,1.51181102362205,0.834438711952233,0.354330708661417,0.0236220472440945,0.149606299212598,0.47244094488189,0.52755905511811,"Species.Richness",13
"154",154,154,154,0.9,"Tiahura","No-take","TiIL2","TiIL2.4",2.3373,1.99137931034483,0.551609339631062,0.344827586206897,0.198275862068966,0.318965517241379,0.137931034482759,0.862068965517241,"Species.Richness",15
"155",155,155,155,0.9,"Tiahura","No-take","TiIL2","TiIL2.5",1.8702,1.90163934426229,0.921818505160189,0.459016393442623,0.0737704918032787,0.155737704918033,0.311475409836066,0.688524590163935,"Species.Richness",20
"156",156,156,156,0.9,"Tiahura","No-take","TiIL2","TiIL2.6",1.7604,1.56589147286822,1.05211811094565,0.302325581395349,0.116279069767442,0.131782945736434,0.449612403100775,0.550387596899225,"Species.Richness",19
"157",157,157,157,1.3,"Tiahura","No-take","TiIL3","TiIL3.1",2.3688,1.58267716535433,0.921015182491148,0.094488188976378,0.015748031496063,0.488188976377953,0.401574803149606,0.598425196850394,"Species.Richness",20
"158",158,158,158,1.3,"Tiahura","No-take","TiIL3","TiIL3.2",2.507,1.60294117647059,0.983413644665438,0.183823529411765,0.0220588235294118,0.404411764705882,0.389705882352941,0.610294117647059,"Species.Richness",17
"159",159,159,159,1.3,"Tiahura","No-take","TiIL3","TiIL3.3",2.3757,1.84246575342466,0.868517215713941,0.383561643835616,0.0273972602739726,0.376712328767123,0.212328767123288,0.787671232876712,"Species.Richness",12
"160",160,160,160,1.3,"Tiahura","No-take","TiIL3","TiIL3.4",1.7148,1.91603053435115,0.784838718747423,0.748091603053435,0.0152671755725191,0.129770992366412,0.106870229007634,0.893129770992366,"Species.Richness",17
"161",161,161,161,1.3,"Tiahura","No-take","TiIL3","TiIL3.5",1.727,1.52985074626866,0.63352811483996,0.865671641791045,0.0149253731343284,0.0522388059701493,0.0671641791044776,0.932835820895522,"Species.Richness",20
"162",162,162,162,1.3,"Tiahura","No-take","TiIL3","TiIL3.6",2.3148,1.6030534351145,0.761369103987901,0.404580152671756,0.0305343511450382,0.282442748091603,0.282442748091603,0.717557251908397,"Species.Richness",21
"163",163,163,163,0.8,"Tiahura","No-take","TiIL4","TiIL4.1",2.4466,1.88405797101449,0.97466044072642,0.369565217391304,0.072463768115942,0.253623188405797,0.304347826086957,0.695652173913043,"Species.Richness",18
"164",164,164,164,0.8,"Tiahura","No-take","TiIL4","TiIL4.2",2.7847,2.12162162162162,0.69893412928569,0.378378378378378,0.0945945945945946,0.432432432432432,0.0945945945945946,0.905405405405405,"Species.Richness",23
"165",165,165,165,0.8,"Tiahura","No-take","TiIL4","TiIL4.3",2.636,2.14765100671141,0.72013361115926,0.557046979865772,0.0939597315436242,0.201342281879195,0.147651006711409,0.852348993288591,"Species.Richness",22
"166",166,166,166,0.8,"Tiahura","No-take","TiIL4","TiIL4.4",2.6788,1.54676258992806,1.05103828294384,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755,"Species.Richness",17
"167",167,167,167,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Species.Richness",17
"168",168,168,168,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Species.Richness",19
"169",169,169,169,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Species.Richness",18
"170",170,170,170,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Species.Richness",13
"171",171,171,171,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Species.Richness",16
"172",172,172,172,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Species.Richness",20
"173",173,173,173,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Species.Richness",15
"174",174,174,174,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Species.Richness",18
"175",175,175,175,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Species.Richness",15
"176",176,176,176,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Species.Richness",16
"177",177,177,177,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Species.Richness",15
"178",178,178,178,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Species.Richness",13
"179",179,179,179,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Species.Richness",15
"180",180,180,180,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Species.Richness",13
"181",181,181,181,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.1",2.2459,0.891472868217054,1.24524288593079,0.170542635658915,0,0.178294573643411,0.651162790697674,0.348837209302326,"Species.Richness",9
"182",182,182,182,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.2",2.1527,0.961240310077519,1.41091227566153,0.170542635658915,0,0.162790697674419,0.666666666666667,0.333333333333333,"Species.Richness",11
"183",183,183,183,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.3",2.0276,0.968253968253968,1.33827655101034,0.19047619047619,0.0158730158730159,0.150793650793651,0.642857142857143,0.357142857142857,"Species.Richness",10
"184",184,184,184,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.4",1.9244,0.926229508196721,1.24095426349271,0.188524590163934,0,0.180327868852459,0.631147540983607,0.368852459016393,"Species.Richness",11
"185",185,185,185,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.5",2.2973,1.08064516129032,1.25973783692532,0.233870967741935,0.0241935483870968,0.17741935483871,0.564516129032258,0.435483870967742,"Species.Richness",14
"186",186,186,186,0.8,"Tiahura","Fished","TiOL4W","TiOL4W.6",2.5136,0.619047619047619,1.15832391226042,0.126984126984127,0,0.103174603174603,0.76984126984127,0.23015873015873,"Species.Richness",10
"187",187,187,187,1,"Tiahura","Fished","TiOL5","TiOL5.1",2.3849,1.89473684210526,1.26469011246928,0.508771929824561,0.0526315789473684,0.157894736842105,0.280701754385965,0.719298245614035,"Species.Richness",13
"188",188,188,188,1,"Tiahura","Fished","TiOL5","TiOL5.2",2.2203,1.58260869565217,1.3111037849886,0.504347826086956,0.0260869565217391,0.0869565217391304,0.382608695652174,0.617391304347826,"Species.Richness",15
"189",189,189,189,1,"Tiahura","Fished","TiOL5","TiOL5.3",1.9091,1.52066115702479,1.37900431201718,0.396694214876033,0.00826446280991736,0.148760330578512,0.446280991735537,0.553719008264463,"Species.Richness",12
"190",190,190,190,1,"Tiahura","Fished","TiOL5","TiOL5.4",2.1914,1.53076923076923,1.31295548929709,0.446153846153846,0.0615384615384615,0.0615384615384615,0.430769230769231,0.569230769230769,"Species.Richness",19
"191",191,191,191,1,"Tiahura","Fished","TiOL5","TiOL5.5",1.8616,1.87931034482759,1.23115479487168,0.46551724137931,0.0344827586206897,0.232758620689655,0.267241379310345,0.732758620689655,"Species.Richness",19
"192",192,192,192,1,"Tiahura","Fished","TiOL5","TiOL5.6",2.0534,1.703125,1.3824511781045,0.2421875,0.1015625,0.2734375,0.3828125,0.6171875,"Species.Richness",16
"193",193,193,193,1.5,"Pihaena","No-take","PIL1","PIL1.1",3.6106,1.59259259259259,0.809257615684121,0.0925925925925926,0.203703703703704,0.37037037037037,0.333333333333333,0.666666666666667,"Abundance.Chlorurus sordidus.large",5
"194",194,194,194,1.5,"Pihaena","No-take","PIL1","PIL1.1",3.6106,1.59259259259259,0.809257615684121,0.0925925925925926,0.203703703703704,0.37037037037037,0.333333333333333,0.666666666666667,"Abundance.Chlorurus sordidus.small",1
"195",195,195,195,1.5,"Pihaena","No-take","PIL1","PIL1.1",3.6106,1.59259259259259,0.809257615684121,0.0925925925925926,0.203703703703704,0.37037037037037,0.333333333333333,0.666666666666667,"Abundance.Ctenochaetus striatus.large",12
"196",196,196,196,1.5,"Pihaena","No-take","PIL1","PIL1.1",3.6106,1.59259259259259,0.809257615684121,0.0925925925925926,0.203703703703704,0.37037037037037,0.333333333333333,0.666666666666667,"Abundance.Ctenochaetus striatus.small",1
"197",197,197,197,1.5,"Pihaena","No-take","PIL1","PIL1.2",3.3478,1.31192660550459,0.997192797830415,0.100917431192661,0.155963302752294,0.256880733944954,0.486238532110092,0.513761467889908,"Abundance.Chlorurus sordidus.large",2
"198",198,198,198,1.5,"Pihaena","No-take","PIL1","PIL1.2",3.3478,1.31192660550459,0.997192797830415,0.100917431192661,0.155963302752294,0.256880733944954,0.486238532110092,0.513761467889908,"Abundance.Chlorurus sordidus.small",0
"199",199,199,199,1.5,"Pihaena","No-take","PIL1","PIL1.2",3.3478,1.31192660550459,0.997192797830415,0.100917431192661,0.155963302752294,0.256880733944954,0.486238532110092,0.513761467889908,"Abundance.Ctenochaetus striatus.large",9
"200",200,200,200,1.5,"Pihaena","No-take","PIL1","PIL1.2",3.3478,1.31192660550459,0.997192797830415,0.100917431192661,0.155963302752294,0.256880733944954,0.486238532110092,0.513761467889908,"Abundance.Ctenochaetus striatus.small",2
"201",201,201,201,1.5,"Pihaena","No-take","PIL1","PIL1.3",3.3625,1.44827586206897,1.04127703857545,0.206896551724138,0.163793103448276,0.181034482758621,0.448275862068966,0.551724137931034,"Abundance.Chlorurus sordidus.large",1
"202",202,202,202,1.5,"Pihaena","No-take","PIL1","PIL1.3",3.3625,1.44827586206897,1.04127703857545,0.206896551724138,0.163793103448276,0.181034482758621,0.448275862068966,0.551724137931034,"Abundance.Chlorurus sordidus.small",2
"203",203,203,203,1.5,"Pihaena","No-take","PIL1","PIL1.3",3.3625,1.44827586206897,1.04127703857545,0.206896551724138,0.163793103448276,0.181034482758621,0.448275862068966,0.551724137931034,"Abundance.Ctenochaetus striatus.large",16
"204",204,204,204,1.5,"Pihaena","No-take","PIL1","PIL1.3",3.3625,1.44827586206897,1.04127703857545,0.206896551724138,0.163793103448276,0.181034482758621,0.448275862068966,0.551724137931034,"Abundance.Ctenochaetus striatus.small",3
"205",205,205,205,1.5,"Pihaena","No-take","PIL1","PIL1.4",3.5825,1.90434782608696,0.917413536663812,0.226086956521739,0.121739130434783,0.365217391304348,0.28695652173913,0.71304347826087,"Abundance.Chlorurus sordidus.large",6
"206",206,206,206,1.5,"Pihaena","No-take","PIL1","PIL1.4",3.5825,1.90434782608696,0.917413536663812,0.226086956521739,0.121739130434783,0.365217391304348,0.28695652173913,0.71304347826087,"Abundance.Chlorurus sordidus.small",5
"207",207,207,207,1.5,"Pihaena","No-take","PIL1","PIL1.4",3.5825,1.90434782608696,0.917413536663812,0.226086956521739,0.121739130434783,0.365217391304348,0.28695652173913,0.71304347826087,"Abundance.Ctenochaetus striatus.large",12
"208",208,208,208,1.5,"Pihaena","No-take","PIL1","PIL1.4",3.5825,1.90434782608696,0.917413536663812,0.226086956521739,0.121739130434783,0.365217391304348,0.28695652173913,0.71304347826087,"Abundance.Ctenochaetus striatus.small",3
"209",209,209,209,1.5,"Pihaena","No-take","PIL1","PIL1.5",4.512,2.07936507936508,0.765278245901968,0.23015873015873,0.373015873015873,0.222222222222222,0.174603174603175,0.825396825396825,"Abundance.Chlorurus sordidus.large",10
"210",210,210,210,1.5,"Pihaena","No-take","PIL1","PIL1.5",4.512,2.07936507936508,0.765278245901968,0.23015873015873,0.373015873015873,0.222222222222222,0.174603174603175,0.825396825396825,"Abundance.Chlorurus sordidus.small",9
"211",211,211,211,1.5,"Pihaena","No-take","PIL1","PIL1.5",4.512,2.07936507936508,0.765278245901968,0.23015873015873,0.373015873015873,0.222222222222222,0.174603174603175,0.825396825396825,"Abundance.Ctenochaetus striatus.large",20
"212",212,212,212,1.5,"Pihaena","No-take","PIL1","PIL1.5",4.512,2.07936507936508,0.765278245901968,0.23015873015873,0.373015873015873,0.222222222222222,0.174603174603175,0.825396825396825,"Abundance.Ctenochaetus striatus.small",6
"213",213,213,213,1.5,"Pihaena","No-take","PIL1","PIL1.6",3.5319,1.81443298969072,0.83329037689972,0.45360824742268,0.0927835051546392,0.237113402061856,0.216494845360825,0.783505154639175,"Abundance.Chlorurus sordidus.large",3
"214",214,214,214,1.5,"Pihaena","No-take","PIL1","PIL1.6",3.5319,1.81443298969072,0.83329037689972,0.45360824742268,0.0927835051546392,0.237113402061856,0.216494845360825,0.783505154639175,"Abundance.Chlorurus sordidus.small",20
"215",215,215,215,1.5,"Pihaena","No-take","PIL1","PIL1.6",3.5319,1.81443298969072,0.83329037689972,0.45360824742268,0.0927835051546392,0.237113402061856,0.216494845360825,0.783505154639175,"Abundance.Ctenochaetus striatus.large",11
"216",216,216,216,1.5,"Pihaena","No-take","PIL1","PIL1.6",3.5319,1.81443298969072,0.83329037689972,0.45360824742268,0.0927835051546392,0.237113402061856,0.216494845360825,0.783505154639175,"Abundance.Ctenochaetus striatus.small",2
"217",217,217,217,1,"Pihaena","No-take","PIL2","PIL2.1",3.2021,1.51851851851852,0.936897954837013,0.209876543209877,0.0864197530864197,0.234567901234568,0.469135802469136,0.530864197530864,"Abundance.Chlorurus sordidus.large",3
"218",218,218,218,1,"Pihaena","No-take","PIL2","PIL2.1",3.2021,1.51851851851852,0.936897954837013,0.209876543209877,0.0864197530864197,0.234567901234568,0.469135802469136,0.530864197530864,"Abundance.Chlorurus sordidus.small",0
"219",219,219,219,1,"Pihaena","No-take","PIL2","PIL2.1",3.2021,1.51851851851852,0.936897954837013,0.209876543209877,0.0864197530864197,0.234567901234568,0.469135802469136,0.530864197530864,"Abundance.Ctenochaetus striatus.large",13
"220",220,220,220,1,"Pihaena","No-take","PIL2","PIL2.1",3.2021,1.51851851851852,0.936897954837013,0.209876543209877,0.0864197530864197,0.234567901234568,0.469135802469136,0.530864197530864,"Abundance.Ctenochaetus striatus.small",0
