FAMILY	GENUS	SPECIES	CAAB CODE
Myctophidae	Nannobrachium	atrum	37122049
Myctophidae	Notolychnus	valdiviae	37122058
Myctophidae	Notoscopelus	caudispinosus	37122070
Myctophidae	Notoscopelus	resplendens	37122022
Myctophidae	Protomyctophum	bolini	37122755
Myctophidae	Protomyctophum	gemmatum	37122110
Myctophidae	Protomyctophum	normani	37122067
Myctophidae	Protomyctophum	parallelum	37122102
Myctophidae	Protomyctophum	subparallelum	37122068
Myctophidae	Scopelopsis	multipunctatus	37122005
Myctophidae	Symbolophorus	barnardi	37122007
Myctophidae	Symbolophorus	boops	37122103
Myctophidae	Symbolophorus	evermanni	37122059
Myctophidae	Taaningichthys	bathyphilus	37122069
Myctophidae	Triphoturus	nigrescens	37122071
Myliobatidae	Aetobatus	ocellatus	37039003
Myliobatidae	Aetomylaeus	caeruleofasciatus	37039002
Myliobatidae	Aetomylaeus	vespertilio	37039005
Myliobatidae	Myliobatis	hamlyni	37039004
Myliobatidae	Myliobatis	tenuicaudatus	37039001
Myxinidae	Eptatretus	alastairi	37004005
Myxinidae	Eptatretus	cirrhatus	37004002
Myxinidae	Eptatretus	gomoni	37004006
Myxinidae	Eptatretus	longipinnis	37004001
Myxinidae	Eptatretus	strahani	37004004
Narcinidae	Narcine	lasti	37028004
Narcinidae	Narcine	nelsoni	37028008
Narcinidae	Narcine	ornata	37028007
Narcinidae	Narcine	tasmaniensis	37028002
Narcinidae	Narcine	westraliensis	37028005
Nemichthyidae	Avocettina	acuticeps	37076002
Nemichthyidae	Avocettina	infans	37076003
Nemichthyidae	Labichthys	yanoi	37076004
Nemichthyidae	Nemichthys	curvirostris	37076001
Nemichthyidae	Nemichthys	scolopaceus	37076005
Nemipteridae	Nemipterus	aurifilum	37347025
Nemipteridae	Nemipterus	balinensis	37347039
Nemipteridae	Nemipterus	balinensoides	37347038
Nemipteridae	Nemipterus	bathybius	37347001
Nemipteridae	Nemipterus	celebicus	37347004
Nemipteridae	Nemipterus	furcosus	37347005
Nemipteridae	Nemipterus	hexodon	37347014
Nemipteridae	Nemipterus	isacanthus	37347019
Nemipteridae	Nemipterus	marginatus	37347016
Nemipteridae	Nemipterus	mesoprion	37347026
Nemipteridae	Nemipterus	nematopus	37347002
Nemipteridae	Nemipterus	peronii	37347003
Nemipteridae	Nemipterus	tambuloides	37347040
Nemipteridae	Nemipterus	theodorei	37347036
Nemipteridae	Nemipterus	virgatus	37347009
Nemipteridae	Nemipterus	zysron	37347013
Nemipteridae	Parascolopsis	eriomma	37347015
Nemipteridae	Parascolopsis	inermis	37347041
Nemipteridae	Parascolopsis	rufomaculatus	37347011
Nemipteridae	Parascolopsis	tanyactis	37347010
Nemipteridae	Parascolopsis	tosensis	37347042
Nemipteridae	Pentapodus	aureofasciatus	37347029
Nemipteridae	Pentapodus	emeryii	37347027
Nemipteridae	Pentapodus	nagasakiensis	37347012
Nemipteridae	Pentapodus	paradiseus	37347028
Nemipteridae	Pentapodus	porosus	37347007
Nemipteridae	Pentapodus	vitta	37347022
Nemipteridae	Scaevius	milii	37347020
Nemipteridae	Scolopsis	affinis	37347030
Nemipteridae	Scolopsis	bilineata	37347031
Nemipteridae	Scolopsis	lineata	37347032
Nemipteridae	Scolopsis	margaritifera	37347033
Nemipteridae	Scolopsis	monogramma	37347006
Nemipteridae	Scolopsis	taenioptera	37347008
Nemipteridae	Scolopsis	trilineata	37347034
Nemipteridae	Scolopsis	vosmeri	37347018
Nemipteridae	Scolopsis	xenochrous	37347035
Neoceratiidae	Neoceratias	spinifer	37218001
Neoscopelidae	Neoscopelus	macrolepidotus	37121001
Neoscopelidae	Neoscopelus	microchir	37121002
Neoscopelidae	Neoscopelus	porosus	37121003
Neosebastidae	Maxillicosta	lopholepis	37287056
Neosebastidae	Maxillicosta	meridianus	37287126
Neosebastidae	Maxillicosta	raoulensis	37287124
Neosebastidae	Maxillicosta	scabriceps	37287007
Neosebastidae	Maxillicosta	whitleyi	37287045
Neosebastidae	Neosebastes	bougainvillii	37287004
Neosebastidae	Neosebastes	incisipinnis	37287019
Neosebastidae	Neosebastes	johnsoni	37287110
Neosebastidae	Neosebastes	longirostris	37287122
Neosebastidae	Neosebastes	nigropunctatus	37287002
Neosebastidae	Neosebastes	occidentalis	37287009
Neosebastidae	Neosebastes	pandus	37287003
Neosebastidae	Neosebastes	scorpaenoides	37287005
Neosebastidae	Neosebastes	thetidis	37287006
Nettastomatidae	Nettastoma	melanurum	37065008
Nettastomatidae	Nettastoma	parviceps	37065001
Nettastomatidae	Nettastoma	solitarium	37065003
Nettastomatidae	Nettenchelys	gephyra	37065004
Nettastomatidae	Saurenchelys	finitimus	37065005
Nettastomatidae	Saurenchelys	stylura	37065006
Nomeidae	Amarsipus	carlsbergi	37446012
Nomeidae	Cubiceps	baxteri	37446006
Nomeidae	Cubiceps	caeruleus	37446010
Nomeidae	Cubiceps	capensis	37446017
Nomeidae	Cubiceps	kotlyari	37446019
Nomeidae	Cubiceps	pauciradiatus	37446008
Nomeidae	Cubiceps	whiteleggii	37446013
Nomeidae	Nomeus	gronovii	37446009
Nomeidae	Psenes	arafurensis	37446011
Nomeidae	Psenes	cyanophrys	37446015
Nomeidae	Psenes	hillii	37446016
Nomeidae	Psenes	pellucidus	37446001
Notacanthidae	Notacanthus	chemnitzii	37083002
Notacanthidae	Notacanthus	sexspinis	37083001
Notocheiridae	Iso	rhothophilus	37247001
Notograptidae	Notograptus	gregoryi	37412002
Notograptidae	Notograptus	guttatus	37412001
Notopteridae	Chitala	ornata	37091751
Notosudidae	Luciosudis	normani	37125003
Notosudidae	Scopelosaurus	ahlstromi	37125001
Notosudidae	Scopelosaurus	hamiltoni	37125004
Notosudidae	Scopelosaurus	herwigi	37125007
Notosudidae	Scopelosaurus	hoedti	37125005
Notosudidae	Scopelosaurus	mauli	37125006
Notosudidae	Scopelosaurus	meadi	37125002
Notosudidae	Scopelosaurus	smithii	37125008
Nototheniidae	Aethotaxis	mitopteryx	37404794
Nototheniidae	Dissostichus	eleginoides	37404792
Nototheniidae	Dissostichus	mawsoni	37404795
Nototheniidae	Gvozdarus	svetovidovi	37404796
Nototheniidae	Lepidonotothen	larseni	37404797
Nototheniidae	Lepidonotothen	squamifrons	37404793
Nototheniidae	Notothenia	coriiceps	37404798
Nototheniidae	Pagothenia	borchgrevinki	37404799
Nototheniidae	Pagothenia	brachysoma	37404750
Nototheniidae	Paranotothenia	dewitti	37404751
Nototheniidae	Paranotothenia	magellanica	37404752
Nototheniidae	Pleuragramma	antarcticum	37404790
Nototheniidae	Trematomus	bernacchii	37404753
Nototheniidae	Trematomus	eulepidotus	37404791
Nototheniidae	Trematomus	hansoni	37404754
Nototheniidae	Trematomus	lepidorhinus	37404755
Nototheniidae	Trematomus	loennbergii	37404756
Nototheniidae	Trematomus	newnesi	37404757
Nototheniidae	Trematomus	nicolai	37404758
Nototheniidae	Trematomus	pennellii	37404759
Nototheniidae	Trematomus	scotti	37404760
Nototheniidae	Trematomus	tokarevi	37404761
Odacidae	Haletta	semifasciata	37385009
Odacidae	Heteroscarus	acroptilus	37385010
Odacidae	Neoodax	balteatus	37385005
Odacidae	Olisthops	cyanomelas	37385001
Odacidae	Siphonognathus	argyrophanes	37385008
Odacidae	Siphonognathus	attenuatus	37385004
Odacidae	Siphonognathus	beddomei	37385006
Odacidae	Siphonognathus	caninis	37385011
Odacidae	Siphonognathus	radiatus	37385007
Odacidae	Siphonognathus	tanyourus	37385012
Odontaspididae	Carcharias	taurus	37008001
Odontaspididae	Odontaspis	ferox	37008003
Ogcocephalidae	Coelophrys	brevipes	37212010
Ogcocephalidae	Coelophrys	micropa	37212047
Ogcocephalidae	Dibranchus	japonicus	37212007
Ogcocephalidae	Halicmetus	nigra	37212046
Ogcocephalidae	Halieutaea	brevicauda	37212001
Ogcocephalidae	Halieutaea	coccinea	37212008
Ogcocephalidae	Halieutaea	fumosa	37212009
Ogcocephalidae	Halieutopsis	nasuta	37212044
Ogcocephalidae	Malthopsis	gigas	37212040
Ogcocephalidae	Malthopsis	provocator	37212036
Omosudidae	Omosudis	lowii	37127001
Oneirodidae	Chaenophryne	draco	37216001
Oneirodidae	Chaenophryne	longiceps	37216006
Oneirodidae	Dermatias	platynogaster	37216007
Oneirodidae	Dolopichthys	pullatus	37216002
Oneirodidae	Oneirodes	eschrichtii	37216010
Oneirodidae	Oneirodes	kreffti	37216003
Oneirodidae	Oneirodes	notius	37216008
Oneirodidae	Oneirodes	plagionema	37216009
Oneirodidae	Oneirodes	sabex	37216004
Ophichthidae	Allips	concolor	37068045
Ophichthidae	Apterichtus	flavicaudus	37068050
Ophichthidae	Apterichtus	klazingai	37068046
Ophichthidae	Apterichtus	malabar	37068057
Ophichthidae	Bascanichthys	sibogae	37068051
Ophichthidae	Brachysomophis	cirrocheilos	37068011
Ophichthidae	Brachysomophis	crocodilinus	37068038
Ophichthidae	Brachysomophis	henshawi	37068044
Ophichthidae	Callechelys	catostoma	37068013
Ophichthidae	Callechelys	marmorata	37068012
Ophichthidae	Cirrhimuraena	calamus	37068014
Ophichthidae	Echelus	uropterus	37068041
Ophichthidae	Ichthyapus	vulturis	37068017
Ophichthidae	Leiuranus	semicinctus	37068018
Ophichthidae	Leiuranus	versicolor	37068016
Ophichthidae	Malvoliophis	pinguis	37068019
Ophichthidae	Muraenichthys	thompsoni	37068039
Ophichthidae	Myrichthys	colubrinus	37068025
Ophichthidae	Myrichthys	maculosus	37068026
Ophichthidae	Myrophis	microchir	37068040
Ophichthidae	Neenchelys	cheni	37068027
Ophichthidae	Ophichthus	alleni	37068055
Ophichthidae	Ophichthus	altipennis	37068030
Ophichthidae	Ophichthus	bonaparti	37068029
Ophichthidae	Ophichthus	cephalozona	37068028
Ophichthidae	Ophichthus	lithinus	37068043
Ophichthidae	Ophichthus	rutidoderma	37068031
Ophichthidae	Ophichthus	urolophus	37068047
Ophichthidae	Ophisurus	serpens	37068001
Ophichthidae	Phyllophichthus	xenodontus	37068033
Ophichthidae	Pisodonophis	boro	37068034
Ophichthidae	Pisodonophis	cancrivorus	37068002
Ophichthidae	Schismorhynchus	labialis	37068035
Ophichthidae	Schultzidia	johnstonensis	37068048
Ophichthidae	Scolecenchelys	australis	37068003
Ophichthidae	Scolecenchelys	breviceps	37068004
Ophichthidae	Scolecenchelys	castlei	37068054
Ophichthidae	Scolecenchelys	godeffroyi	37068049
Ophichthidae	Scolecenchelys	gymnota	37068020
Ophichthidae	Scolecenchelys	laticaudata	37068022
Ophichthidae	Scolecenchelys	macroptera	37068023
Ophichthidae	Scolecenchelys	nicholsae	37068037
Ophichthidae	Scolecenchelys	tasmaniensis	37068008
Ophichthidae	Skythrenchelys	zabra	37068042
Ophichthidae	Xyrias	revulsus	37068052
Ophichthidae	Yirrkala	calyptra	37068056
Ophichthidae	Yirrkala	chaselingi	37068036
Ophichthidae	Yirrkala	misolensis	37068053
Ophiclinidae	Ophiclinops	hutchinsi	37414007
Ophiclinidae	Ophiclinops	pardalis	37414001
Ophiclinidae	Ophiclinops	varius	37414004
Ophiclinidae	Ophiclinus	antarcticus	37414008
Ophiclinidae	Ophiclinus	brevipinnis	37414009
Ophiclinidae	Ophiclinus	gabrieli	37414006
Ophiclinidae	Ophiclinus	gracilis	37414002
Ophiclinidae	Ophiclinus	ningulus	37414003
Ophiclinidae	Ophiclinus	pectoralis	37414010
Ophiclinidae	Peronedys	anguillaris	37414012
Ophiclinidae	Sticharium	clarkae	37414011
Ophiclinidae	Sticharium	dorsale	37414005
Ophidiidae	Bassozetus	compressus	37228050
Ophidiidae	Bassozetus	galatheae	37228051
Ophidiidae	Bassozetus	glutinosus	37228052
Ophidiidae	Bassozetus	robustus	37228053
Ophidiidae	Benthocometes	australiensis	37228111
Ophidiidae	Brotula	multibarbata	37228012
Ophidiidae	Brotulotaenia	crassa	37228013
Ophidiidae	Dannevigia	tusca	37228001
Ophidiidae	Epetriodus	freddyi	37228063
Ophidiidae	Genypterus	blacodes	37228002
Ophidiidae	Genypterus	tigerinus	37228008
Ophidiidae	Glyptophidium	japonicum	37228011
Ophidiidae	Glyptophidium	lucidum	37228027
Ophidiidae	Holcomycteronus	brucei	37228110
Ophidiidae	Homostolus	acer	37228028
Ophidiidae	Hoplobrotula	armata	37228007
Ophidiidae	Hypopleuron	caninum	37228029
Ophidiidae	Lamprogrammus	brunswigi	37228072
Ophidiidae	Lamprogrammus	niger	37228073
Ophidiidae	Lamprogrammus	shcherbachevi	37228041
Ophidiidae	Monomitopus	garmani	37228078
Ophidiidae	Monomitopus	vitiazi	37228080
Ophidiidae	Neobythites	australiensis	37228055
Ophidiidae	Neobythites	bimaculatus	37228056
Ophidiidae	Neobythites	franzi	37228057
Ophidiidae	Neobythites	longipes	37228034
Ophidiidae	Neobythites	macrops	37228045
Ophidiidae	Neobythites	nigriventris	37228058
Ophidiidae	Neobythites	pallidus	37228059
Ophidiidae	Neobythites	purus	37228035
Ophidiidae	Neobythites	soelae	37228060
Ophidiidae	Neobythites	unimaculatus	37228061
Ophidiidae	Ophidion	genyopus	37228048
Ophidiidae	Ophidion	muraenolepis	37228006
Ophidiidae	Ophidion	smithi	37228049
Ophidiidae	Sirembo	amaculata	37228010
Ophidiidae	Sirembo	imberbis	37228005
Ophidiidae	Sirembo	jerdoni	37228009
Ophidiidae	Sirembo	metachroma	37228038
Ophidiidae	Sirembo	wami	37228122
Ophidiidae	Spectrunculus	grandis	37228084
Ophidiidae	Xyelacyba	myersi	37228062
Opisthoproctidae	Dolichopteryx	anascopa	37099004
Opisthoproctidae	Opisthoproctus	grimaldii	37099001
Opisthoproctidae	Rhynchohyalus	natalensis	37099002
Opisthoproctidae	Winteria	telescopa	37099003
Opistognathidae	Opistognathus	alleni	37388011
Opistognathidae	Opistognathus	castelnaui	37388012
Opistognathidae	Opistognathus	darwiniensis	37388003
Opistognathidae	Opistognathus	elizabethensis	37388016
Opistognathidae	Opistognathus	eximius	37388004
Opistognathidae	Opistognathus	inornatus	37388002
Opistognathidae	Opistognathus	jacksoniensis	37388005
Opistognathidae	Opistognathus	latitabundus	37388001
Opistognathidae	Opistognathus	macrolepis	37388013
Opistognathidae	Opistognathus	papuensis	37388006
Opistognathidae	Opistognathus	reticeps	37388018
Opistognathidae	Opistognathus	reticulatus	37388008
Opistognathidae	Opistognathus	rufilineatus	37388019
Opistognathidae	Opistognathus	seminudus	37388014
Opistognathidae	Opistognathus	stigmosus	37388015
Opistognathidae	Opistognathus	verecundus	37388017
Opistognathidae	Stalix	flavida	37388009
Opistognathidae	Stalix	histrio	37388010
Oplegnathidae	Oplegnathus	woodwardi	37369002
Orectolobidae	Eucrossorhinus	dasypogon	37013011
Orectolobidae	Orectolobus	floridus	37013021
Orectolobidae	Orectolobus	halei	37013020
Orectolobidae	Orectolobus	hutchinsi	37013016
Orectolobidae	Orectolobus	maculatus	37013003
Orectolobidae	Orectolobus	ornatus	37013001
Orectolobidae	Orectolobus	parvimaculatus	37013022
Orectolobidae	Orectolobus	reticulatus	37013023
Orectolobidae	Orectolobus	wardi	37013017
Orectolobidae	Sutorectus	tentaculatus	37013012
Oreosomatidae	Allocyttus	niger	37266005
Oreosomatidae	Allocyttus	verrucosus	37266004
Oreosomatidae	Neocyttus	psilorhynchus	37266006
Oreosomatidae	Neocyttus	rhomboidalis	37266001
Oreosomatidae	Oreosoma	atlanticum	37266002
Oreosomatidae	Pseudocyttus	maculatus	37266003
Osphronemidae	Betta	splendens	37453002
Osphronemidae	Trichogaster	pectoralis	37453750
Osphronemidae	Trichogaster	trichopterus	37453001
Osteoglossidae	Scleropages	jardinii	37088001
Osteoglossidae	Scleropages	leichardti	37088002
Ostraciidae	Acanthostracion	bucephalus	37466024
Ostraciidae	Anoplocapros	amygdaloides	37466015
Ostraciidae	Anoplocapros	inermis	37466002
Ostraciidae	Anoplocapros	lenticularis	37466010
Ostraciidae	Aracana	aurita	37466003
Ostraciidae	Aracana	ornata	37466001
Ostraciidae	Caprichthys	gymnura	37466014
Ostraciidae	Capropygia	unistriata	37466011
Ostraciidae	Kentrocapros	flavofasciatus	37466023
Ostraciidae	Lactoria	cornuta	37466004
Ostraciidae	Lactoria	diaphana	37466007
Ostraciidae	Lactoria	fornasini	37466018
Ostraciidae	Ostracion	cubicus	37466013
Ostraciidae	Ostracion	meleagris	37466019
Ostraciidae	Ostracion	solorensis	37466020
Ostraciidae	Polyplacapros	tyleri	37466021
Ostraciidae	Rhynchostracion	nasus	37466005
Ostraciidae	Rhynchostracion	rhinorhynchos	37466009
Ostraciidae	Tetrosomus	gibbosus	37466006
Ostraciidae	Tetrosomus	reipublicae	37466008
Ostracoberycidae	Ostracoberyx	paxtoni	37311161
Oxynotidae	Oxynotus	bruniensis	37021001
Pangasiidae	Pangasianodon	gigas	37177754
Pangasiidae	Pangasianodon	hypophthalmus	37177755
Pangasiidae	Pangasius	bocourti	37177751
Pangasiidae	Pangasius	conchophilus	37177752
Pangasiidae	Pangasius	djambal	37177753
Pangasiidae	Pangasius	pangasius	37177756
Pangasiidae	Pangasius	sanitwongsei	37177757
Parabrotulidae	Parabrotula	plagiophthalmus	37228044
Paralepididae	Arctozenus	risso	37126005
Paralepididae	Lestidiops	indopacifica	37126006
Paralepididae	Lestidiops	jayakari	37126003
Paralepididae	Lestidium	atlanticum	37126007
Paralepididae	Lestidium	nudum	37126002
Paralepididae	Lestrolepis	japonica	37126008
Paralepididae	Macroparalepis	affinis	37126801
Paralepididae	Macroparalepis	macrogeneion	37126001
Paralepididae	Magnisudis	prionosa	37126004
Paralepididae	Notolepis	coatsi	37126750
Paralepididae	Stemonosudis	elegans	37126009
Paralepididae	Stemonosudis	macrura	37126010
Paralepididae	Stemonosudis	rothschildi	37126011
Paralepididae	Sudis	hyalina	37126012
Paralichthyidae	Cephalopsetta	ventrocellata	37460069
Paralichthyidae	Pseudorhombus	argus	37460038
Paralichthyidae	Pseudorhombus	arsius	37460009
Paralichthyidae	Pseudorhombus	diplospilus	37460015
Paralichthyidae	Pseudorhombus	dupliciocellatus	37460004
Paralichthyidae	Pseudorhombus	elevatus	37460008
Paralichthyidae	Pseudorhombus	jenynsii	37460002
Paralichthyidae	Pseudorhombus	megalops	37460035
Paralichthyidae	Pseudorhombus	neglectus	37460060
Paralichthyidae	Pseudorhombus	quinquocellatus	37460025
Paralichthyidae	Pseudorhombus	spinosus	37460011
Paralichthyidae	Pseudorhombus	tenuirastrum	37460031
Paralichthyidae	Pseudorhombus	triocellatus	37460065
Parascylliidae	Parascyllium	collare	37013002
Parascylliidae	Parascyllium	elongatum	37013019
Parascylliidae	Parascyllium	ferrugineum	37013005
Parascylliidae	Parascyllium	sparsimaculatum	37013018
Parascylliidae	Parascyllium	variolatum	37013004
Paraulopidae	Paraulopus	balteatus	37120019
Paraulopidae	Paraulopus	longianalis	37120003
Paraulopidae	Paraulopus	melanogrammus	37120015
Paraulopidae	Paraulopus	melanostomus	37120008
Paraulopidae	Paraulopus	nigripinnis	37120001
Paraulopidae	Paraulopus	okamurai	37120014
Parazenidae	Parazen	pacificus	37262001
Pataecidae	Aetapcus	maculatus	37292004
Pataecidae	Neopataecus	waterhousii	37292005
Pataecidae	Pataecus	fronto	37292001
Pegasidae	Eurypegasus	draconis	37309001
Pegasidae	Pegasus	lancifer	37309003
Pegasidae	Pegasus	volitans	37309002
Pempherididae	Parapriacanthus	dispar	37357014
Pempherididae	Parapriacanthus	elongatus	37357002
Pempherididae	Parapriacanthus	ransonneti	37357004
Pempherididae	Pempheris	adusta	37357018
Pempherididae	Pempheris	affinis	37357005
Pempherididae	Pempheris	analis	37357006
Pempherididae	Pempheris	compressa	37357008
Pempherididae	Pempheris	klunzingeri	37357003
Pempherididae	Pempheris	mangula	37357016
Pempherididae	Pempheris	multiradiata	37357001
Pempherididae	Pempheris	ornata	37357013
Pempherididae	Pempheris	otaitensis	37357015
Pempherididae	Pempheris	oualensis	37357010
Pempherididae	Pempheris	schwenkii	37357011
Pempherididae	Pempheris	tominagai	37357017
Pempherididae	Pempheris	ypsilychnus	37357007
Pentacerotidae	Evistias	acutirostris	37367011
Pentacerotidae	Histiopterus	typus	37367008
Pentacerotidae	Parazanclistius	hutchinsi	37367010
Pentacerotidae	Paristiopterus	gallipavo	37367001
Pentacerotidae	Paristiopterus	labiosus	37367002
Pentacerotidae	Pentaceropsis	recurvirostris	37367003
Pentacerotidae	Pentaceros	capensis	37367012
Pentacerotidae	Pentaceros	decacanthus	37367004
Pentacerotidae	Pseudopentaceros	richardsoni	37367009
Pentacerotidae	Zanclistius	elevatus	37367005
Percichthyidae	Bostockia	porosa	37311168
Percichthyidae	Epinephelus	faveatus	37311208
Percichthyidae	Guyu	wujalwujalensis	37311183
Percichthyidae	Maccullochella	ikei	37311181
Percichthyidae	Maccullochella	macquariensis	37311087
Percichthyidae	Maccullochella	mariensis	37311195
Percichthyidae	Maccullochella	peelii	37311076
Percichthyidae	Macquaria	ambigua	37311075
Percichthyidae	Macquaria	australasica	37311088
Percichthyidae	Macquaria	colonorum	37311033
Percichthyidae	Macquaria	novemaculeata	37311034
Percidae	Perca	fluviatilis	37329001
Percophidae	Acanthaphritis	barbata	37393010
Percophidae	Acanthaphritis	ozawai	37393007
Percophidae	Bembrops	caudimacula	37393013
Percophidae	Bembrops	curvatura	37393012
Percophidae	Bembrops	filifera	37393005
Percophidae	Bembrops	morelandi	37393014
Percophidae	Bembrops	nelsoni	37393015
Percophidae	Bembrops	philippinus	37393001
Percophidae	Bembrops	platyrhynchus	37393016
Percophidae	Chrionema	chlorotaenia	37393003
Percophidae	Enigmapercis	reducta	37393008
Percophidae	Matsubaraea	fusiforme	37393017
Percophidae	Percophis	brasiliensis	37393750
Percophidae	Squamicreedia	obtusa	37393011
Peristediidae	Gargariscus	prionocephalus	37288013
Peristediidae	Paraheminodus	murrayi	37288044
Peristediidae	Peristedion	picturatum	37288004
Peristediidae	Satyrichthys	lingi	37288030
Peristediidae	Satyrichthys	rieffeli	37288019
